ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
AN,01/01/2020,0,0,0,0,0,0
AR,01/01/2020,0,0,0,0,0,0
AS,01/01/2020,0,0,0,0,0,0
CB,01/01/2020,0,0,0,0,0,0
CE,01/01/2020,1,0,0,1,0,0
CL,01/01/2020,0,0,0,0,0,0
CM,01/01/2020,0,0,0,0,0,0
CN,01/01/2020,0,0,0,0,0,0
CT,01/01/2020,3,3,0,0,0,0
EX,01/01/2020,0,0,0,0,0,0
GA,01/01/2020,0,0,0,0,0,0
IB,01/01/2020,0,0,0,0,0,0
MC,01/01/2020,0,0,0,0,0,0
MD,01/01/2020,3,3,0,0,0,0
ML,01/01/2020,0,0,0,0,0,0
NC,01/01/2020,0,0,0,0,0,0
PV,01/01/2020,0,0,0,0,0,0
RI,01/01/2020,0,0,0,0,0,0
VC,01/01/2020,3,3,0,0,0,0
AN,02/01/2020,0,0,0,0,0,0
AR,02/01/2020,0,0,0,0,0,0
AS,02/01/2020,0,0,0,0,0,0
CB,02/01/2020,0,0,0,0,0,0
CE,02/01/2020,0,0,0,0,0,0
CL,02/01/2020,0,0,0,0,0,0
CM,02/01/2020,0,0,0,0,0,0
CN,02/01/2020,0,0,0,0,0,0
CT,02/01/2020,9,9,0,0,0,0
EX,02/01/2020,0,0,0,0,0,0
GA,02/01/2020,2,2,0,0,0,0
IB,02/01/2020,0,0,0,0,0,0
MC,02/01/2020,0,0,0,0,0,0
MD,02/01/2020,4,4,0,0,0,0
ML,02/01/2020,0,0,0,0,0,0
NC,02/01/2020,0,0,0,0,0,0
PV,02/01/2020,0,0,0,0,0,0
RI,02/01/2020,0,0,0,0,0,0
VC,02/01/2020,2,2,0,0,0,0
AN,03/01/2020,0,0,0,0,0,0
AR,03/01/2020,0,0,0,0,0,0
AS,03/01/2020,0,0,0,0,0,0
CB,03/01/2020,0,0,0,0,0,0
CE,03/01/2020,0,0,0,0,0,0
CL,03/01/2020,0,0,0,0,0,0
CM,03/01/2020,0,0,0,0,0,0
CN,03/01/2020,0,0,0,0,0,0
CT,03/01/2020,7,7,0,0,0,0
EX,03/01/2020,0,0,0,0,0,0
GA,03/01/2020,2,2,0,0,0,0
IB,03/01/2020,0,0,0,0,0,0
MC,03/01/2020,0,0,0,0,0,0
MD,03/01/2020,3,2,0,1,0,0
ML,03/01/2020,0,0,0,0,0,0
NC,03/01/2020,0,0,0,0,0,0
PV,03/01/2020,0,0,0,0,0,0
RI,03/01/2020,2,2,0,0,0,0
VC,03/01/2020,0,0,0,0,0,0
AN,04/01/2020,0,0,0,0,0,0
AR,04/01/2020,0,0,0,0,0,0
AS,04/01/2020,0,0,0,0,0,0
CB,04/01/2020,0,0,0,0,0,0
CE,04/01/2020,1,0,0,1,0,0
CL,04/01/2020,0,0,0,0,0,0
CM,04/01/2020,0,0,0,0,0,0
CN,04/01/2020,0,0,0,0,0,0
CT,04/01/2020,4,4,0,0,0,0
EX,04/01/2020,0,0,0,0,0,0
GA,04/01/2020,4,3,0,1,0,0
IB,04/01/2020,0,0,0,0,0,0
MC,04/01/2020,0,0,0,0,0,0
MD,04/01/2020,5,3,0,2,0,0
ML,04/01/2020,0,0,0,0,0,0
NC,04/01/2020,0,0,0,0,0,0
PV,04/01/2020,0,0,0,0,0,0
RI,04/01/2020,0,0,0,0,0,0
VC,04/01/2020,0,0,0,0,0,0
AN,05/01/2020,0,0,0,0,0,0
AR,05/01/2020,0,0,0,0,0,0
AS,05/01/2020,0,0,0,0,0,0
CB,05/01/2020,0,0,0,0,0,0
CE,05/01/2020,0,0,0,0,0,0
CL,05/01/2020,0,0,0,0,0,0
CM,05/01/2020,0,0,0,0,0,0
CN,05/01/2020,0,0,0,0,0,0
CT,05/01/2020,4,4,0,0,0,0
EX,05/01/2020,0,0,0,0,0,0
GA,05/01/2020,2,2,0,0,0,0
IB,05/01/2020,0,0,0,0,0,0
MC,05/01/2020,0,0,0,0,0,0
MD,05/01/2020,3,1,0,2,0,0
ML,05/01/2020,0,0,0,0,0,0
NC,05/01/2020,0,0,0,0,0,0
PV,05/01/2020,0,0,0,0,0,0
RI,05/01/2020,2,2,0,0,0,0
VC,05/01/2020,1,1,0,0,0,0
AN,06/01/2020,0,0,0,0,0,0
AR,06/01/2020,0,0,0,0,0,0
AS,06/01/2020,0,0,0,0,0,0
CB,06/01/2020,0,0,0,0,0,0
CE,06/01/2020,0,0,0,0,0,0
CL,06/01/2020,0,0,0,0,0,0
CM,06/01/2020,0,0,0,0,0,0
CN,06/01/2020,0,0,0,0,0,0
CT,06/01/2020,9,8,0,0,0,1
EX,06/01/2020,0,0,0,0,0,0
GA,06/01/2020,2,1,0,1,0,0
IB,06/01/2020,0,0,0,0,0,0
MC,06/01/2020,0,0,0,0,0,0
MD,06/01/2020,6,2,0,4,0,0
ML,06/01/2020,0,0,0,0,0,0
NC,06/01/2020,0,0,0,0,0,0
PV,06/01/2020,0,0,0,0,0,0
RI,06/01/2020,1,1,0,0,0,0
VC,06/01/2020,2,2,0,0,0,0
AN,07/01/2020,0,0,0,0,0,0
AR,07/01/2020,0,0,0,0,0,0
AS,07/01/2020,0,0,0,0,0,0
CB,07/01/2020,0,0,0,0,0,0
CE,07/01/2020,0,0,0,0,0,0
CL,07/01/2020,0,0,0,0,0,0
CM,07/01/2020,0,0,0,0,0,0
CN,07/01/2020,0,0,0,0,0,0
CT,07/01/2020,10,10,0,0,0,0
EX,07/01/2020,0,0,0,0,0,0
GA,07/01/2020,3,3,0,0,0,0
IB,07/01/2020,0,0,0,0,0,0
MC,07/01/2020,1,0,0,1,0,0
MD,07/01/2020,2,1,0,1,0,0
ML,07/01/2020,0,0,0,0,0,0
NC,07/01/2020,0,0,0,0,0,0
PV,07/01/2020,0,0,0,0,0,0
RI,07/01/2020,1,1,0,0,0,0
VC,07/01/2020,1,1,0,0,0,0
AN,08/01/2020,0,0,0,0,0,0
AR,08/01/2020,0,0,0,0,0,0
AS,08/01/2020,0,0,0,0,0,0
CB,08/01/2020,0,0,0,0,0,0
CE,08/01/2020,0,0,0,0,0,0
CL,08/01/2020,0,0,0,0,0,0
CM,08/01/2020,0,0,0,0,0,0
CN,08/01/2020,0,0,0,0,0,0
CT,08/01/2020,16,16,0,0,0,0
EX,08/01/2020,0,0,0,0,0,0
GA,08/01/2020,0,0,0,0,0,0
IB,08/01/2020,0,0,0,0,0,0
MC,08/01/2020,0,0,0,0,0,0
MD,08/01/2020,9,3,0,6,0,0
ML,08/01/2020,0,0,0,0,0,0
NC,08/01/2020,0,0,0,0,0,0
PV,08/01/2020,0,0,0,0,0,0
RI,08/01/2020,0,0,0,0,0,0
VC,08/01/2020,0,0,0,0,0,0
AN,09/01/2020,0,0,0,0,0,0
AR,09/01/2020,0,0,0,0,0,0
AS,09/01/2020,0,0,0,0,0,0
CB,09/01/2020,0,0,0,0,0,0
CE,09/01/2020,0,0,0,0,0,0
CL,09/01/2020,0,0,0,0,0,0
CM,09/01/2020,0,0,0,0,0,0
CN,09/01/2020,0,0,0,0,0,0
CT,09/01/2020,12,12,0,0,0,0
EX,09/01/2020,0,0,0,0,0,0
GA,09/01/2020,0,0,0,0,0,0
IB,09/01/2020,0,0,0,0,0,0
MC,09/01/2020,0,0,0,0,0,0
MD,09/01/2020,9,3,0,6,0,0
ML,09/01/2020,0,0,0,0,0,0
NC,09/01/2020,0,0,0,0,0,0
PV,09/01/2020,0,0,0,0,0,0
RI,09/01/2020,0,0,0,0,0,0
VC,09/01/2020,1,0,0,1,0,0
AN,10/01/2020,0,0,0,0,0,0
AR,10/01/2020,0,0,0,0,0,0
AS,10/01/2020,0,0,0,0,0,0
CB,10/01/2020,0,0,0,0,0,0
CE,10/01/2020,0,0,0,0,0,0
CL,10/01/2020,0,0,0,0,0,0
CM,10/01/2020,0,0,0,0,0,0
CN,10/01/2020,0,0,0,0,0,0
CT,10/01/2020,17,17,0,0,0,0
EX,10/01/2020,0,0,0,0,0,0
GA,10/01/2020,1,1,0,0,0,0
IB,10/01/2020,0,0,0,0,0,0
MC,10/01/2020,0,0,0,0,0,0
MD,10/01/2020,8,4,0,4,0,0
ML,10/01/2020,0,0,0,0,0,0
NC,10/01/2020,0,0,0,0,0,0
PV,10/01/2020,0,0,0,0,0,0
RI,10/01/2020,1,1,0,0,0,0
VC,10/01/2020,0,0,0,0,0,0
AN,11/01/2020,0,0,0,0,0,0
AR,11/01/2020,0,0,0,0,0,0
AS,11/01/2020,0,0,0,0,0,0
CB,11/01/2020,0,0,0,0,0,0
CE,11/01/2020,0,0,0,0,0,0
CL,11/01/2020,0,0,0,0,0,0
CM,11/01/2020,0,0,0,0,0,0
CN,11/01/2020,0,0,0,0,0,0
CT,11/01/2020,17,17,0,0,0,0
EX,11/01/2020,0,0,0,0,0,0
GA,11/01/2020,6,5,0,1,0,0
IB,11/01/2020,0,0,0,0,0,0
MC,11/01/2020,0,0,0,0,0,0
MD,11/01/2020,5,3,0,2,0,0
ML,11/01/2020,0,0,0,0,0,0
NC,11/01/2020,0,0,0,0,0,0
PV,11/01/2020,0,0,0,0,0,0
RI,11/01/2020,0,0,0,0,0,0
VC,11/01/2020,1,1,0,0,0,0
AN,12/01/2020,0,0,0,0,0,0
AR,12/01/2020,0,0,0,0,0,0
AS,12/01/2020,0,0,0,0,0,0
CB,12/01/2020,0,0,0,0,0,0
CE,12/01/2020,0,0,0,0,0,0
CL,12/01/2020,0,0,0,0,0,0
CM,12/01/2020,0,0,0,0,0,0
CN,12/01/2020,0,0,0,0,0,0
CT,12/01/2020,25,25,0,0,0,0
EX,12/01/2020,0,0,0,0,0,0
GA,12/01/2020,1,1,0,0,0,0
IB,12/01/2020,0,0,0,0,0,0
MC,12/01/2020,1,1,0,0,0,0
MD,12/01/2020,6,3,0,3,0,0
ML,12/01/2020,0,0,0,0,0,0
NC,12/01/2020,0,0,0,0,0,0
PV,12/01/2020,0,0,0,0,0,0
RI,12/01/2020,0,0,0,0,0,0
VC,12/01/2020,1,0,0,1,0,0
AN,13/01/2020,0,0,0,0,0,0
AR,13/01/2020,0,0,0,0,0,0
AS,13/01/2020,0,0,0,0,0,0
CB,13/01/2020,0,0,0,0,0,0
CE,13/01/2020,0,0,0,0,0,0
CL,13/01/2020,0,0,0,0,0,0
CM,13/01/2020,0,0,0,0,0,0
CN,13/01/2020,0,0,0,0,0,0
CT,13/01/2020,15,15,0,0,0,0
EX,13/01/2020,0,0,0,0,0,0
GA,13/01/2020,0,0,0,0,0,0
IB,13/01/2020,0,0,0,0,0,0
MC,13/01/2020,0,0,0,0,0,0
MD,13/01/2020,11,6,0,5,0,0
ML,13/01/2020,0,0,0,0,0,0
NC,13/01/2020,0,0,0,0,0,0
PV,13/01/2020,0,0,0,0,0,0
RI,13/01/2020,2,2,0,0,0,0
VC,13/01/2020,1,1,0,0,0,0
AN,14/01/2020,0,0,0,0,0,0
AR,14/01/2020,1,1,0,0,0,0
AS,14/01/2020,0,0,0,0,0,0
CB,14/01/2020,0,0,0,0,0,0
CE,14/01/2020,0,0,0,0,0,0
CL,14/01/2020,0,0,0,0,0,0
CM,14/01/2020,0,0,0,0,0,0
CN,14/01/2020,0,0,0,0,0,0
CT,14/01/2020,2,2,0,0,0,0
EX,14/01/2020,0,0,0,0,0,0
GA,14/01/2020,1,1,0,0,0,0
IB,14/01/2020,0,0,0,0,0,0
MC,14/01/2020,0,0,0,0,0,0
MD,14/01/2020,6,3,0,3,0,0
ML,14/01/2020,0,0,0,0,0,0
NC,14/01/2020,0,0,0,0,0,0
PV,14/01/2020,0,0,0,0,0,0
RI,14/01/2020,0,0,0,0,0,0
VC,14/01/2020,0,0,0,0,0,0
AN,15/01/2020,0,0,0,0,0,0
AR,15/01/2020,0,0,0,0,0,0
AS,15/01/2020,0,0,0,0,0,0
CB,15/01/2020,0,0,0,0,0,0
CE,15/01/2020,0,0,0,0,0,0
CL,15/01/2020,0,0,0,0,0,0
CM,15/01/2020,0,0,0,0,0,0
CN,15/01/2020,0,0,0,0,0,0
CT,15/01/2020,9,9,0,0,0,0
EX,15/01/2020,0,0,0,0,0,0
GA,15/01/2020,0,0,0,0,0,0
IB,15/01/2020,0,0,0,0,0,0
MC,15/01/2020,0,0,0,0,0,0
MD,15/01/2020,7,3,0,4,0,0
ML,15/01/2020,0,0,0,0,0,0
NC,15/01/2020,0,0,0,0,0,0
PV,15/01/2020,0,0,0,0,0,0
RI,15/01/2020,0,0,0,0,0,0
VC,15/01/2020,1,0,0,1,0,0
AN,16/01/2020,0,0,0,0,0,0
AR,16/01/2020,1,1,0,0,0,0
AS,16/01/2020,0,0,0,0,0,0
CB,16/01/2020,0,0,0,0,0,0
CE,16/01/2020,0,0,0,0,0,0
CL,16/01/2020,0,0,0,0,0,0
CM,16/01/2020,0,0,0,0,0,0
CN,16/01/2020,0,0,0,0,0,0
CT,16/01/2020,10,10,0,0,0,0
EX,16/01/2020,0,0,0,0,0,0
GA,16/01/2020,0,0,0,0,0,0
IB,16/01/2020,0,0,0,0,0,0
MC,16/01/2020,0,0,0,0,0,0
MD,16/01/2020,8,2,0,6,0,0
ML,16/01/2020,0,0,0,0,0,0
NC,16/01/2020,0,0,0,0,0,0
PV,16/01/2020,0,0,0,0,0,0
RI,16/01/2020,0,0,0,0,0,0
VC,16/01/2020,2,1,0,1,0,0
AN,17/01/2020,0,0,0,0,0,0
AR,17/01/2020,0,0,0,0,0,0
AS,17/01/2020,0,0,0,0,0,0
CB,17/01/2020,0,0,0,0,0,0
CE,17/01/2020,0,0,0,0,0,0
CL,17/01/2020,0,0,0,0,0,0
CM,17/01/2020,0,0,0,0,0,0
CN,17/01/2020,0,0,0,0,0,0
CT,17/01/2020,10,10,0,0,0,0
EX,17/01/2020,0,0,0,0,0,0
GA,17/01/2020,0,0,0,0,0,0
IB,17/01/2020,0,0,0,0,0,0
MC,17/01/2020,0,0,0,0,0,0
MD,17/01/2020,6,2,0,4,0,0
ML,17/01/2020,0,0,0,0,0,0
NC,17/01/2020,0,0,0,0,0,0
PV,17/01/2020,0,0,0,0,0,0
RI,17/01/2020,0,0,0,0,0,0
VC,17/01/2020,1,0,0,1,0,0
AN,18/01/2020,0,0,0,0,0,0
AR,18/01/2020,2,2,0,0,0,0
AS,18/01/2020,0,0,0,0,0,0
CB,18/01/2020,0,0,0,0,0,0
CE,18/01/2020,0,0,0,0,0,0
CL,18/01/2020,0,0,0,0,0,0
CM,18/01/2020,0,0,0,0,0,0
CN,18/01/2020,0,0,0,0,0,0
CT,18/01/2020,12,12,0,0,0,0
EX,18/01/2020,0,0,0,0,0,0
GA,18/01/2020,0,0,0,0,0,0
IB,18/01/2020,0,0,0,0,0,0
MC,18/01/2020,0,0,0,0,0,0
MD,18/01/2020,7,5,0,2,0,0
ML,18/01/2020,0,0,0,0,0,0
NC,18/01/2020,0,0,0,0,0,0
PV,18/01/2020,0,0,0,0,0,0
RI,18/01/2020,0,0,0,0,0,0
VC,18/01/2020,0,0,0,0,0,0
AN,19/01/2020,1,1,0,0,0,0
AR,19/01/2020,0,0,0,0,0,0
AS,19/01/2020,0,0,0,0,0,0
CB,19/01/2020,0,0,0,0,0,0
CE,19/01/2020,0,0,0,0,0,0
CL,19/01/2020,0,0,0,0,0,0
CM,19/01/2020,0,0,0,0,0,0
CN,19/01/2020,0,0,0,0,0,0
CT,19/01/2020,10,10,0,0,0,0
EX,19/01/2020,0,0,0,0,0,0
GA,19/01/2020,1,1,0,0,0,0
IB,19/01/2020,0,0,0,0,0,0
MC,19/01/2020,0,0,0,0,0,0
MD,19/01/2020,7,1,0,6,0,0
ML,19/01/2020,0,0,0,0,0,0
NC,19/01/2020,0,0,0,0,0,0
PV,19/01/2020,0,0,0,0,0,0
RI,19/01/2020,1,1,0,0,0,0
VC,19/01/2020,0,0,0,0,0,0
AN,20/01/2020,0,0,0,0,0,0
AR,20/01/2020,0,0,0,0,0,0
AS,20/01/2020,0,0,0,0,0,0
CB,20/01/2020,0,0,0,0,0,0
CE,20/01/2020,0,0,0,0,0,0
CL,20/01/2020,0,0,0,0,0,0
CM,20/01/2020,0,0,0,0,0,0
CN,20/01/2020,0,0,0,0,0,0
CT,20/01/2020,12,12,0,0,0,0
EX,20/01/2020,0,0,0,0,0,0
GA,20/01/2020,3,3,0,0,0,0
IB,20/01/2020,0,0,0,0,0,0
MC,20/01/2020,0,0,0,0,0,0
MD,20/01/2020,6,4,0,2,0,0
ML,20/01/2020,0,0,0,0,0,0
NC,20/01/2020,0,0,0,0,0,0
PV,20/01/2020,0,0,0,0,0,0
RI,20/01/2020,0,0,0,0,0,0
VC,20/01/2020,0,0,0,0,0,0
AN,21/01/2020,1,0,0,1,0,0
AR,21/01/2020,0,0,0,0,0,0
AS,21/01/2020,0,0,0,0,0,0
CB,21/01/2020,0,0,0,0,0,0
CE,21/01/2020,0,0,0,0,0,0
CL,21/01/2020,0,0,0,0,0,0
CM,21/01/2020,0,0,0,0,0,0
CN,21/01/2020,0,0,0,0,0,0
CT,21/01/2020,5,5,0,0,0,0
EX,21/01/2020,0,0,0,0,0,0
GA,21/01/2020,0,0,0,0,0,0
IB,21/01/2020,0,0,0,0,0,0
MC,21/01/2020,0,0,0,0,0,0
MD,21/01/2020,4,2,0,2,0,0
ML,21/01/2020,0,0,0,0,0,0
NC,21/01/2020,0,0,0,0,0,0
PV,21/01/2020,0,0,0,0,0,0
RI,21/01/2020,0,0,0,0,0,0
VC,21/01/2020,0,0,0,0,0,0
AN,22/01/2020,0,0,0,0,0,0
AR,22/01/2020,0,0,0,0,0,0
AS,22/01/2020,0,0,0,0,0,0
CB,22/01/2020,0,0,0,0,0,0
CE,22/01/2020,0,0,0,0,0,0
CL,22/01/2020,0,0,0,0,0,0
CM,22/01/2020,0,0,0,0,0,0
CN,22/01/2020,0,0,0,0,0,0
CT,22/01/2020,0,0,0,0,0,0
EX,22/01/2020,0,0,0,0,0,0
GA,22/01/2020,0,0,0,0,0,0
IB,22/01/2020,0,0,0,0,0,0
MC,22/01/2020,0,0,0,0,0,0
MD,22/01/2020,5,0,0,5,0,0
ML,22/01/2020,0,0,0,0,0,0
NC,22/01/2020,0,0,0,0,0,0
PV,22/01/2020,0,0,0,0,0,0
RI,22/01/2020,0,0,0,0,0,0
VC,22/01/2020,1,1,0,0,0,0
AN,23/01/2020,0,0,0,0,0,0
AR,23/01/2020,0,0,0,0,0,0
AS,23/01/2020,0,0,0,0,0,0
CB,23/01/2020,0,0,0,0,0,0
CE,23/01/2020,0,0,0,0,0,0
CL,23/01/2020,0,0,0,0,0,0
CM,23/01/2020,0,0,0,0,0,0
CN,23/01/2020,0,0,0,0,0,0
CT,23/01/2020,0,0,0,0,0,0
EX,23/01/2020,0,0,0,0,0,0
GA,23/01/2020,1,1,0,0,0,0
IB,23/01/2020,0,0,0,0,0,0
MC,23/01/2020,0,0,0,0,0,0
MD,23/01/2020,4,4,0,0,0,0
ML,23/01/2020,0,0,0,0,0,0
NC,23/01/2020,0,0,0,0,0,0
PV,23/01/2020,0,0,0,0,0,0
RI,23/01/2020,0,0,0,0,0,0
VC,23/01/2020,1,0,0,1,0,0
AN,24/01/2020,0,0,0,0,0,0
AR,24/01/2020,0,0,0,0,0,0
AS,24/01/2020,0,0,0,0,0,0
CB,24/01/2020,0,0,0,0,0,0
CE,24/01/2020,0,0,0,0,0,0
CL,24/01/2020,0,0,0,0,0,0
CM,24/01/2020,0,0,0,0,0,0
CN,24/01/2020,0,0,0,0,0,0
CT,24/01/2020,0,0,0,0,0,0
EX,24/01/2020,0,0,0,0,0,0
GA,24/01/2020,0,0,0,0,0,0
IB,24/01/2020,0,0,0,0,0,0
MC,24/01/2020,0,0,0,0,0,0
MD,24/01/2020,3,2,0,1,0,0
ML,24/01/2020,0,0,0,0,0,0
NC,24/01/2020,0,0,0,0,0,0
PV,24/01/2020,0,0,0,0,0,0
RI,24/01/2020,0,0,0,0,0,0
VC,24/01/2020,0,0,0,0,0,0
AN,25/01/2020,0,0,0,0,0,0
AR,25/01/2020,0,0,0,0,0,0
AS,25/01/2020,0,0,0,0,0,0
CB,25/01/2020,0,0,0,0,0,0
CE,25/01/2020,0,0,0,0,0,0
CL,25/01/2020,0,0,0,0,0,0
CM,25/01/2020,0,0,0,0,0,0
CN,25/01/2020,0,0,0,0,0,0
CT,25/01/2020,0,0,0,0,0,0
EX,25/01/2020,0,0,0,0,0,0
GA,25/01/2020,0,0,0,0,0,0
IB,25/01/2020,0,0,0,0,0,0
MC,25/01/2020,0,0,0,0,0,0
MD,25/01/2020,2,2,0,0,0,0
ML,25/01/2020,0,0,0,0,0,0
NC,25/01/2020,0,0,0,0,0,0
PV,25/01/2020,0,0,0,0,0,0
RI,25/01/2020,0,0,0,0,0,0
VC,25/01/2020,1,1,0,0,0,0
AN,26/01/2020,0,0,0,0,0,0
AR,26/01/2020,0,0,0,0,0,0
AS,26/01/2020,0,0,0,0,0,0
CB,26/01/2020,0,0,0,0,0,0
CE,26/01/2020,0,0,0,0,0,0
CL,26/01/2020,0,0,0,0,0,0
CM,26/01/2020,0,0,0,0,0,0
CN,26/01/2020,0,0,0,0,0,0
CT,26/01/2020,0,0,0,0,0,0
EX,26/01/2020,0,0,0,0,0,0
GA,26/01/2020,0,0,0,0,0,0
IB,26/01/2020,0,0,0,0,0,0
MC,26/01/2020,0,0,0,0,0,0
MD,26/01/2020,1,1,0,0,0,0
ML,26/01/2020,0,0,0,0,0,0
NC,26/01/2020,0,0,0,0,0,0
PV,26/01/2020,0,0,0,0,0,0
RI,26/01/2020,0,0,0,0,0,0
VC,26/01/2020,1,1,0,0,0,0
AN,27/01/2020,0,0,0,0,0,0
AR,27/01/2020,0,0,0,0,0,0
AS,27/01/2020,0,0,0,0,0,0
CB,27/01/2020,0,0,0,0,0,0
CE,27/01/2020,0,0,0,0,0,0
CL,27/01/2020,0,0,0,0,0,0
CM,27/01/2020,0,0,0,0,0,0
CN,27/01/2020,0,0,0,0,0,0
CT,27/01/2020,2,1,0,0,1,0
EX,27/01/2020,0,0,0,0,0,0
GA,27/01/2020,0,0,0,0,0,0
IB,27/01/2020,0,0,0,0,0,0
MC,27/01/2020,0,0,0,0,0,0
MD,27/01/2020,1,1,0,0,0,0
ML,27/01/2020,0,0,0,0,0,0
NC,27/01/2020,0,0,0,0,0,0
PV,27/01/2020,0,0,0,0,0,0
RI,27/01/2020,0,0,0,0,0,0
VC,27/01/2020,0,0,0,0,0,0
AN,28/01/2020,0,0,0,0,0,0
AR,28/01/2020,0,0,0,0,0,0
AS,28/01/2020,0,0,0,0,0,0
CB,28/01/2020,0,0,0,0,0,0
CE,28/01/2020,0,0,0,0,0,0
CL,28/01/2020,0,0,0,0,0,0
CM,28/01/2020,0,0,0,0,0,0
CN,28/01/2020,0,0,0,0,0,0
CT,28/01/2020,0,0,0,0,0,0
EX,28/01/2020,0,0,0,0,0,0
GA,28/01/2020,0,0,0,0,0,0
IB,28/01/2020,0,0,0,0,0,0
MC,28/01/2020,0,0,0,0,0,0
MD,28/01/2020,1,1,0,0,0,0
ML,28/01/2020,0,0,0,0,0,0
NC,28/01/2020,0,0,0,0,0,0
PV,28/01/2020,0,0,0,0,0,0
RI,28/01/2020,0,0,0,0,0,0
VC,28/01/2020,1,1,0,0,0,0
AN,29/01/2020,0,0,0,0,0,0
AR,29/01/2020,0,0,0,0,0,0
AS,29/01/2020,0,0,0,0,0,0
CB,29/01/2020,0,0,0,0,0,0
CE,29/01/2020,0,0,0,0,0,0
CL,29/01/2020,0,0,0,0,0,0
CM,29/01/2020,0,0,0,0,0,0
CN,29/01/2020,1,1,0,0,0,0
CT,29/01/2020,0,0,0,0,0,0
EX,29/01/2020,0,0,0,0,0,0
GA,29/01/2020,0,0,0,0,0,0
IB,29/01/2020,1,1,0,0,0,0
MC,29/01/2020,0,0,0,0,0,0
MD,29/01/2020,4,4,0,0,0,0
ML,29/01/2020,0,0,0,0,0,0
NC,29/01/2020,0,0,0,0,0,0
PV,29/01/2020,0,0,0,0,0,0
RI,29/01/2020,1,1,0,0,0,0
VC,29/01/2020,1,1,0,0,0,0
AN,30/01/2020,0,0,0,0,0,0
AR,30/01/2020,0,0,0,0,0,0
AS,30/01/2020,0,0,0,0,0,0
CB,30/01/2020,0,0,0,0,0,0
CE,30/01/2020,0,0,0,0,0,0
CL,30/01/2020,0,0,0,0,0,0
CM,30/01/2020,0,0,0,0,0,0
CN,30/01/2020,0,0,0,0,0,0
CT,30/01/2020,2,2,0,0,0,0
EX,30/01/2020,0,0,0,0,0,0
GA,30/01/2020,0,0,0,0,0,0
IB,30/01/2020,0,0,0,0,0,0
MC,30/01/2020,0,0,0,0,0,0
MD,30/01/2020,2,2,0,0,0,0
ML,30/01/2020,0,0,0,0,0,0
NC,30/01/2020,0,0,0,0,0,0
PV,30/01/2020,0,0,0,0,0,0
RI,30/01/2020,0,0,0,0,0,0
VC,30/01/2020,2,1,0,1,0,0
AN,31/01/2020,0,0,0,0,0,0
AR,31/01/2020,0,0,0,0,0,0
AS,31/01/2020,0,0,0,0,0,0
CB,31/01/2020,0,0,0,0,0,0
CE,31/01/2020,0,0,0,0,0,0
CL,31/01/2020,0,0,0,0,0,0
CM,31/01/2020,0,0,0,0,0,0
CN,31/01/2020,0,0,0,0,0,0
CT,31/01/2020,2,2,0,0,0,0
EX,31/01/2020,0,0,0,0,0,0
GA,31/01/2020,4,3,0,1,0,0
IB,31/01/2020,0,0,0,0,0,0
MC,31/01/2020,0,0,0,0,0,0
MD,31/01/2020,4,3,0,1,0,0
ML,31/01/2020,0,0,0,0,0,0
NC,31/01/2020,0,0,0,0,0,0
PV,31/01/2020,0,0,0,0,0,0
RI,31/01/2020,0,0,0,0,0,0
VC,31/01/2020,2,2,0,0,0,0
AN,01/02/2020,1,0,0,1,0,0
AR,01/02/2020,0,0,0,0,0,0
AS,01/02/2020,0,0,0,0,0,0
CB,01/02/2020,0,0,0,0,0,0
CE,01/02/2020,0,0,0,0,0,0
CL,01/02/2020,0,0,0,0,0,0
CM,01/02/2020,0,0,0,0,0,0
CN,01/02/2020,0,0,0,0,0,0
CT,01/02/2020,9,8,0,0,0,1
EX,01/02/2020,0,0,0,0,0,0
GA,01/02/2020,1,1,0,0,0,0
IB,01/02/2020,0,0,0,0,0,0
MC,01/02/2020,0,0,0,0,0,0
MD,01/02/2020,11,8,0,3,0,0
ML,01/02/2020,0,0,0,0,0,0
NC,01/02/2020,0,0,0,0,0,0
PV,01/02/2020,0,0,0,0,0,0
RI,01/02/2020,0,0,0,0,0,0
VC,01/02/2020,2,1,0,1,0,0
AN,02/02/2020,1,1,0,0,0,0
AR,02/02/2020,0,0,0,0,0,0
AS,02/02/2020,0,0,0,0,0,0
CB,02/02/2020,0,0,0,0,0,0
CE,02/02/2020,0,0,0,0,0,0
CL,02/02/2020,1,1,0,0,0,0
CM,02/02/2020,0,0,0,0,0,0
CN,02/02/2020,0,0,0,0,0,0
CT,02/02/2020,6,6,0,0,0,0
EX,02/02/2020,0,0,0,0,0,0
GA,02/02/2020,1,1,0,0,0,0
IB,02/02/2020,0,0,0,0,0,0
MC,02/02/2020,0,0,0,0,0,0
MD,02/02/2020,10,8,0,2,0,0
ML,02/02/2020,0,0,0,0,0,0
NC,02/02/2020,0,0,0,0,0,0
PV,02/02/2020,0,0,0,0,0,0
RI,02/02/2020,0,0,0,0,0,0
VC,02/02/2020,0,0,0,0,0,0
AN,03/02/2020,1,1,0,0,0,0
AR,03/02/2020,0,0,0,0,0,0
AS,03/02/2020,0,0,0,0,0,0
CB,03/02/2020,0,0,0,0,0,0
CE,03/02/2020,0,0,0,0,0,0
